coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date
Tezos,XTZ,-0.14250424463599928,-0.2509470444245975,-0.11405033543610019,-0.22114904662881707,-0.07773691407807828,-0.02706619001925115,2022-03-17
The Graph,GRT,-0.1430904489110541,0.08452400450284592,-1.4176919981613458,0.7406135541820318,-0.026795510258575326,-0.03149752233517909,2022-03-17
cUSDC,CUSDC,-0.14317582899737732,-0.28822160541653563,-0.3849369147036837,-0.09874289743470901,-0.10476165777454967,-0.03389953795260463,2022-03-17
THORChain,RUNE,-0.14141746878543976,-0.139123361448783,1.562060373782071,1.9253302124535772,0.034624521168416245,-0.03484045756642405,2022-03-17
Helium,HNT,-0.1381745994803565,-0.21367248343265932,0.5631661127328587,0.14606940095350707,-0.09697455289945271,-0.037954814010926534,2022-03-17
EOS,EOS,-0.14272465499926537,-0.139123361448783,-0.19870239145722005,-0.06376971195067815,-0.022009217311282227,-0.04455379665246173,2022-03-17
Flow,FLOW,-0.1419324870600021,0.009974882518969604,0.4785140567117387,-0.33481189945191736,-0.06174336019654427,-0.045351354521984154,2022-03-17
Aave,AAVE,-0.11106194251780326,-0.10184880045684858,0.8001918695919941,0.5657476267618774,0.04266403411688082,-0.04592251957570829,2022-03-17
IOTA,MIOTA,-0.1430249121809318,-0.36277072740041194,-0.3510760922952358,-0.24737893574184022,-0.09622466049218827,-0.046544981719698175,2022-03-17
ECOMI,OMI,-0.1431800117465824,-0.3254961664084738,-0.5203802043374738,-1.209141536552689,-0.1034273823216438,-0.046895664532884934,2022-03-17
cDAI,CDAI,-0.14317596422589063,-0.36277072740041194,-0.3849369147036837,-0.09874289743470901,-0.10476201306398762,-0.04804064425027526,2022-03-17
Theta Fuel,TFUEL,-0.14314488263279795,-0.17639792244072117,-0.19870239145722005,0.006176659017383589,-0.09920922081168343,-0.04916318841159174,2022-03-17
Maker,MKR,0.31052416082796436,-0.0645742394649067,0.4785140567117387,0.2772188465186228,-0.06960930987950789,-0.04947011634975516,2022-03-17
Zcash,ZEC,-0.10994025017405307,-0.36277072740041194,-0.012467868210756397,0.22913071647808037,0.02473125482150103,-0.04979249627336767,2022-03-17
PancakeSwap,CAKE,-0.1417600868748732,-0.28822160541653563,2.5101634012186147,0.08486632635645303,0.05818194425428308,-0.051251729067369724,2022-03-17
JUNO,JUNO,-0.13463493998315262,-0.2509470444245975,-0.046328690619204305,-0.41350156679098676,-0.10174830208305947,-0.05177634013116087,2022-03-17
Gala,GALA,-0.1431305168963589,-0.40004528839235004,-0.232563213865668,-0.16431762021726648,0.11229979506507322,-0.05305934320813357,2022-03-17
BitTorrent,BTT,-0.14318075129289262,-0.28822160541653563,-0.24949362506989198,-0.17743256477377847,-0.07862914808162094,-0.0544370855367149,2022-03-17
Arweave,AR,-0.13584392355987948,0.23362224847059854,0.17376665503570732,-0.5708809014691257,-0.09054669791285049,-0.054484490473993355,2022-03-17
Huobi BTC,HBTC,8.784327148880545,-0.40004528839235004,-0.5373106155416995,-0.22114904662881707,-0.10396687181483487,-0.055858824568024025,2022-03-17
Harmony,ONE,-0.1431521616304878,-0.10184880045684858,0.05525377660613948,-0.25612223211284796,-0.08072030288268488,-0.058039403864389744,2022-03-17
Quant,QNT,-0.11815871975880642,-0.17639792244072117,-0.09711992423187626,-0.25612223211284796,-0.09701480632501171,-0.05829862093770995,2022-03-17
eCash,XEC,-0.14318073428129102,-0.43731984938428825,-0.28335444747834154,0.0979812709129646,-0.09620456640203871,-0.05886192477614824,2022-03-17
Bitcoin SV,BSV,-0.12613932073369832,-0.28822160541653563,-0.1817719802529961,-0.3872716776779637,-0.07469608624645929,-0.059738235229039684,2022-03-17
NEO,NEO,-0.13867434178914798,-0.3254961664084738,0.0383233654019155,-0.23426399118532865,-0.05719087871267619,-0.06045939048393337,2022-03-17
Huobi Token,HT,-0.14119269386052485,-0.36277072740041194,-0.1817719802529961,-0.10748619380571675,-0.09411025663018573,-0.061471443845898664,2022-03-17
TrueUSD,TUSD,-0.1429625236091268,-0.36277072740041194,-0.4018673259079077,-0.10748619380571675,-0.06971348191133307,-0.061608360384749795,2022-03-17
Xido Finance,XIDO,-0.13255740863830792,1.3891336392206812,9.366979938929324,5.829212042108523,-0.10422208626081744,-0.06224146108023827,2022-03-17
Celsius Network,CEL,-0.14246714586198422,-0.3254961664084738,0.10604501021881138,0.14169775276800275,-0.1034178336778598,-0.0622651850250925,2022-03-17
KuCoin Token,KCS,-0.13921118287195447,-0.5864180933520409,-0.5881018491543712,-0.24300728755633635,-0.10150432359577623,-0.06232292416447123,2022-03-17
Enjin Coin,ENJ,-0.1428708678145013,-0.21367248343265932,-0.11405033543610019,-0.011309933724631847,-0.06375105507353314,-0.06378333563838318,2022-03-17
Stacks,STX,-0.14290578430769196,-0.21367248343265932,-0.3849369147036837,0.4171115884547462,-0.09591357435532516,-0.06386693506022573,2022-03-17
Humans.ai,HEART,-0.14317170491315556,-0.5864180933520409,-1.4684832317740177,-2.542494233131366,-0.10443627376243775,-0.06434122710240349,2022-03-17
Celo,CELO,-0.14252388516341905,-1.2946347521988657,2.8995628589157665,0.08923797454195688,0.16582247897767674,-0.06476127616992676,2022-03-17
Basic Attention Token,BAT,-0.14299500838679483,-0.28822160541653563,0.1906970662399313,0.950452667086217,-0.029519728942082053,-0.06523571271954505,2022-03-17
Radix,XRD,-0.14315265329835755,0.38272049243835116,0.4954444679159627,0.22038742010707263,-0.10468168075843878,-0.06557020449193797,2022-03-17
NEXO,NEXO,-0.14269846762937238,-0.139123361448783,-0.1648415690487738,-0.01568158191013571,-0.1027945529596629,-0.06615900266234499,2022-03-17
Kusama,KSM,-0.11372214284276723,-0.10184880045684858,0.6816789911624264,-0.10311454562021288,-0.07939045985925973,-0.0669109461033256,2022-03-17
Amp,AMP,-0.14317526868234642,-0.43731984938428825,-0.31721526988678783,-0.24737893574184022,-0.10231379398715626,-0.06702257191998177,2022-03-17
Chiliz,CHZ,-0.14313639137811016,0.3081713704544748,0.021392954197691574,-0.046283119208662724,-0.06557555757208318,-0.07026753328967883,2022-03-17
Kadena,KDA,-0.14181900845713244,-0.0645742394649067,-0.3510760922952358,-0.33481189945191736,-0.0871513389381801,-0.07063445030651161,2022-03-17
Dash,DASH,-0.12203226822214609,-0.28822160541653563,-0.5203802043374738,-0.22989234299982433,-0.044805295634406675,-0.07169524468146506,2022-03-17
Frax Share,FXS,-0.13931593235152648,-0.28822160541653563,-0.5711714379501475,-0.1555743238462592,-0.10362580983073914,-0.07185882378999352,2022-03-17
Convex Finance,CVX,-0.1390977042690848,-0.139123361448783,0.0044625429934675885,0.31219203200265366,-0.09670702776035105,-0.0721298708515676,2022-03-17
BitDAO,BIT,-0.14293197167758498,-0.2509470444245975,-0.19870239145722005,-0.09874289743470901,-0.08941520229184051,-0.07216911377503639,2022-03-17
Pax Dollar,USDP,-0.14296262181176392,-0.40004528839235004,-0.4018673259079077,-0.10748619380571675,-0.0787766643519553,-0.0725917607149452,2022-03-17
Synthetix Network Token,SNX,-0.1422030898822298,-0.3254961664084738,0.5970269351413064,-0.3654134367504444,-0.06853638891550594,-0.07350007956591366,2022-03-17
GateToken,GT,-0.14180155021053711,-0.5118689713681646,-0.9267100732388508,-0.3216969548954058,-0.1022987904771723,-0.07354756364823917,2022-03-17
Loopring,LRC,-0.14302462171935407,-0.40004528839235004,-0.28335444747834154,-0.24737893574184022,-0.0712580630338772,-0.07532287456313189,2022-03-17
NEM,XEM,-0.14315940622945503,-0.2509470444245975,-0.46958897072480354,-0.22114904662881707,-0.10010281554136835,-0.07560620659834506,2022-03-17
Mina Protocol,MINA,-0.14273993096503632,-0.8473400202956078,1.5959211961905206,0.19415753099404953,-0.056641715522286334,-0.07637208061971924,2022-03-17
Curve DAO Token,CRV,-0.1427159258759677,-0.43731984938428825,0.5462357015286329,-0.15120267566075535,-0.045697070021340824,-0.07672828225465049,2022-03-17
Oasis Network,ROSE,-0.14313098324977108,-0.28822160541653563,-0.36800650349945974,-0.3085820103388942,-0.08797534923572524,-0.07783925603609278,2022-03-17
ApeCoin,APE,-0.14149603089511878,1.5009573221964958,-4.71912218298502,0.0,0.30468204737778637,-0.07786626869569246,2022-03-17
Secret,SCRT,-0.14214853286161935,-0.21367248343265932,0.07218418781036176,-0.1118578419912206,-0.10188696348420659,-0.07812913483176236,2022-03-17
LINK,LN,-0.11452522218615258,-0.3254961664084738,-0.11405033543610019,-0.006938285539127999,-0.10402734075922153,-0.07813063795638993,2022-03-17
cUSDT,CUSDT,-0.14317600121439686,-0.36277072740041194,-0.4018673259079077,-0.10311454562021288,-0.1047601526497731,-0.0783681534788484,2022-03-17
Compound,COMP,-0.11804742343676117,-0.3254961664084738,0.4615836455075147,0.09360962272746075,-0.08473243544829974,-0.07861446078243517,2022-03-17
Anchor Protocol,ANC,-0.1425588016566097,-0.5491435323601027,-1.8070914558584972,-1.5676166877640054,-0.0765401003399776,-0.07893002789303195,2022-03-17
Decred,DCR,-0.13164957981535055,-0.8100654593036698,-1.5869961102035857,-0.36104178856494057,-0.10087423924686813,-0.0794952156150547,2022-03-17
IoTeX,IOTX,-0.14316391363455452,-0.9218891422794842,-0.28335444747834154,0.15044104913901046,-0.08525551467120904,-0.07950431445476704,2022-03-17
Holo,HOT,-0.1431798586042681,-0.28822160541653563,-0.6219626715628193,-0.2167773984433132,-0.0881515132497799,-0.07965959948325742,2022-03-17
Bitkub Coin,KUB,-0.14145020299780603,-0.43731984938428825,-0.33414568109101184,-0.29983871396788647,-0.10371898767380024,-0.08026774965663026,2022-03-17
yearn.finance,YFI,4.0839430331009225,-0.5118689713681646,-0.0632591018234283,-0.31732530670990194,-0.07583847891329087,-0.08057451367590591,2022-03-17
Neutrino USD,USDN,-0.1429625236091268,-0.40004528839235004,-0.4526585595205796,-0.06814136013618201,-0.10256271299050737,-0.08073136950606144,2022-03-17
Nexus Mutual,NXM,-0.12240980280477019,-0.139123361448783,0.10604501021881138,0.049893140872422186,-0.10475425343435543,-0.08154002754076671,2022-03-17
XDC Network,XDC,-0.1431693385773955,0.08452400450284592,0.17376665503570732,-0.3479268440084285,-0.10130321160671031,-0.08182336086481581,2022-03-17
Smooth Love Potion,SLP,-0.14317700430988872,-0.2509470444245975,0.24148829985260314,-0.3829000294924599,-0.018750316985290526,-0.08186593824355409,2022-03-17
WAX,WAXP,-0.14312033350111986,-0.3254961664084738,-0.232563213865668,-0.2779804730403672,-0.09733842100166716,-0.08230310457775596,2022-03-17
Qtum,QTUM,-0.1418779300393917,-0.2509470444245975,-0.3510760922952358,-0.15994597203176303,-0.08243223954672568,-0.08243292878401172,2022-03-17
Sushi,SUSHI,-0.1424802395469307,0.08452400450284592,0.07218418781036176,-0.06376971195067815,-0.05448489136714933,-0.08251659961788577,2022-03-17
PAX Gold,PAXG,0.2814976435823977,-0.43731984938428825,-0.31721526988678783,-0.2080341020723055,-0.0967735721258539,-0.08252624808036427,2022-03-17
1inch,1INCH,-0.1428555918487304,-0.0645742394649067,-0.4526585595205796,0.2772188465186228,-0.08151115263936773,-0.08253281864483118,2022-03-17
renBTC,RENBTC,8.77244681207242,-0.28822160541653563,-0.24949362506989198,-0.2167773984433132,-0.10103753508330536,-0.08263699157046557,2022-03-17
Livepeer,LPT,-0.13781888770597658,0.12179856549478403,0.13990583262725934,-0.20366245388680163,-0.1006860001475773,-0.08265304586313722,2022-03-17
Marinade staked SOL,MSOL,-0.12273059808595943,0.12179856549478403,0.5800965239370809,0.014919955388391299,-0.0996408102313943,-0.08278658139080881,2022-03-17
Bancor Network Token,BNT,-0.14267446254030378,-0.17639792244072117,-0.1817719802529961,-0.05502641557967044,-0.0982058219343507,-0.08311237149537727,2022-03-17
Ankr,ANKR,-0.1431648792442078,-0.3254961664084738,-0.28335444747834154,-0.3216969548954058,-0.09704956247495182,-0.08313439133610755,2022-03-17
Pocket Network,POKT,-0.14302843372749816,-0.4745944103762264,-0.4018673259079077,-0.4484747522750177,-0.10436808775370149,-0.08331604231789251,2022-03-17
Zilliqa,ZIL,-0.14317168150737536,-0.28822160541653563,-0.1817719802529961,-0.09874289743470901,-0.09382714838570815,-0.0833811286374442,2022-03-17
OMG Network,OMG,-0.14227946971108438,-0.2509470444245975,-0.31721526988678783,0.05863643724342988,-0.07740794095321804,-0.08354523559004191,2022-03-17
Gnosis,GNO,-0.07635931284792864,-0.3254961664084738,0.021392954197691574,-0.21240575025780936,-0.10432986128088288,-0.08374020124646372,2022-03-17
Render Token,RNDR,-0.14264391060876197,-0.3254961664084738,-0.21563280266144402,-0.4222448631619945,-0.09753428364710175,-0.08381373956790877,2022-03-17
Fei USD,FEI,-0.1429625236091268,-0.28822160541653563,-0.3510760922952358,-0.06376971195067815,-0.10258425443800535,-0.08402285054057138,2022-03-17
ICON,ICX,-0.14301811481261992,-0.28822160541653563,-0.5881018491543712,-0.5490226605416064,-0.09490821993256425,-0.08436498279537047,2022-03-17
SafeMoon,SFM,-0.14318054174040604,0.08452400450284592,-1.4854136429782419,-0.7676050698167994,-0.10464960691362722,-0.08446261151191754,2022-03-17
Ravencoin,RVN,-0.14316949675684257,-0.2509470444245975,-0.4526585595205796,-0.39601497404897146,-0.09966710153381182,-0.08457204394024725,2022-03-17
IOST,IOST,-0.1431757757349337,-0.36277072740041194,-0.232563213865668,-0.22114904662881707,-0.09146267575388588,-0.08493114871755944,2022-03-17
Bitcoin Gold,BTG,-0.13665136746491366,-0.36277072740041194,-0.28335444747834154,-0.2604938802983518,-0.10252313739070384,-0.08499552096940172,2022-03-17
Kava,KAVA,-0.1424802395469307,-0.3254961664084738,-0.1817719802529961,-0.1424593792897476,-0.09921594796045112,-0.08516824999762969,2022-03-17
Rally,RLY,-0.14313792290279273,0.19634768747866033,1.1218696824722496,-0.10748619380571675,-0.10221267470854631,-0.08534999727387038,2022-03-17
e-Radix,EXRD,-0.1431527855445755,-0.027299678472968582,0.44465323430329085,0.23787401284908807,-0.10395138621487511,-0.08541159739744916,2022-03-17
UMA,UMA,-0.141502577737592,-0.4745944103762264,-0.5034497931332514,-0.30421036215339037,-0.08210550469675312,-0.0855222130297659,2022-03-17
OEC Token,OKT,-0.13598577181346655,-0.3254961664084738,0.0044625429934675885,-0.4659613450170331,-0.10349171052315258,-0.08554711860044072,2022-03-17
Songbird,SGB,-0.14316685100443308,-0.2509470444245975,-0.1648415690487738,-0.6145973833241638,-0.10434815858906997,-0.08574244718253862,2022-03-17
WOO Network,WOO,-0.14306899883637475,-0.21367248343265932,0.2753491222610511,-0.024424878281143432,-0.08671076270886756,-0.08590807056896757,2022-03-17
Moonbeam,GLMR,-0.14265482201288407,-0.5118689713681646,-0.1648415690487738,-0.45284640046052155,-0.0885319648846885,-0.08599456295401751,2022-03-17
Velas,VLX,-0.14313420495095217,-0.28822160541653563,-0.3849369147036837,-0.31732530670990194,-0.10352402940016237,-0.08600609172290319,2022-03-17
Tether Gold,XAUT,0.2841512970648884,-0.3254961664084738,-0.33414568109101184,-0.20366245388680163,-0.1037937982512567,-0.08606954166797406,2022-03-17
Horizen,ZEN,-0.13457383612006896,-0.3254961664084738,-0.046328690619204305,-0.33918354763742126,-0.09545228746815718,-0.08614895666040429,2022-03-17
Sapphire,SAPP,-0.14305641253171994,-0.17639792244072117,-0.19870239145722005,-0.29983871396788647,-0.10467439540022543,-0.08618320829056456,2022-03-17
Rocket Pool,RPL,-0.13684995501993558,-0.2509470444245975,-0.9775013068515227,0.023663251759398582,-0.10412159877380738,-0.08642062228431527,2022-03-17
Golem,GLM,-0.143078936506793,-0.3254961664084738,-0.3510760922952358,-0.48781958594455244,-0.10038121235313498,-0.08650948486493873,2022-03-17
Liquity USD,LUSD,-0.1429603413283024,-0.3254961664084738,-0.36800650349945974,-0.09874289743470901,-0.10338888109378634,-0.08653598625121679,2022-03-17
Audius,AUDIO,-0.14301852922774846,-0.3254961664084738,-0.232563213865668,-0.30421036215339037,-0.10237858216774723,-0.08673493396350754,2022-03-17
STEPN,GMT,-0.14301464062154745,0.12179856549478403,6.793557435887279,20.04144029318157,0.38766971031296804,-0.08677424874615498,2022-03-17
Baby Doge Coin,BABYDOGE,-0.1431807516909509,-0.21367248343265932,-0.6050322603585953,-0.41350156679098676,-0.10119882245315918,-0.08694125828877539,2022-03-17
Siacoin,SC,-0.1431788040262218,-0.139123361448783,-0.36800650349945974,-0.35667014037943623,-0.10170666328314895,-0.08697630528851959,2022-03-17
Ontology,ONT,-0.1430694767558753,-0.21367248343265932,-0.046328690619204305,-0.22114904662881707,-0.09515495938176158,-0.08702652296554464,2022-03-17
0x,ZRX,-0.1430676746283705,-0.2509470444245975,-0.13098074664032416,-0.14683102747525148,-0.09598140731471072,-0.08722473585723726,2022-03-17
Metis Token,METIS,-0.1112627123536496,-0.10184880045684858,-0.4187977371121317,-0.43098815953300224,-0.09160971899608607,-0.0872299246317732,2022-03-17
APENFT,NFT,-0.14318075135573685,-0.3254961664084738,-0.232563213865668,-0.3304402512664135,-0.08559158213066065,-0.0875539323551622,2022-03-17
Synapse,SYN,-0.14265263973205963,-0.21367248343265932,1.477408317760953,-0.15120267566075535,-0.10157755886268016,-0.0875724407755593,2022-03-17
dYdX,DYDX,-0.14213325689584846,-0.36277072740041194,0.17376665503570732,-0.33481189945191736,-0.07411766055701155,-0.08797607788528965,2022-03-17
SwissBorg,CHSB,-0.14308764773538787,-0.5118689713681646,-0.43572814831635565,-0.43973145590400997,-0.10450203300997998,-0.08804366394157695,2022-03-17
Everdome,DOME,-0.1431703026241191,-1.2946347521988657,1.8160165418454324,0.06300808542893374,-0.08320907715890116,-0.08805228635914326,2022-03-17
SKALE,SKL,-0.1431539015629891,-0.28822160541653563,-0.8420580172177308,-0.15994597203176303,-0.10169598154668497,-0.08826632841806462,2022-03-17
Dogelon Mars,ELON,-0.14318075153511814,-0.139123361448783,-0.5711714379501475,-0.25612223211284796,-0.10182992245327949,-0.08838060800050114,2022-03-17
Convex CRV,CVXCRV,-0.14272247271844096,0.45726961442222736,1.003356804042682,-0.006938285539127999,-0.10465912438467595,-0.08840310857703239,2022-03-17
Olympus,OHM,-0.1371030995955679,-0.28822160541653563,-0.48651938192902755,-0.7457468288892801,-0.10156834659445822,-0.08848551477353102,2022-03-17
Constellation,DAG,-0.14314823199740728,-0.40004528839235004,-0.7404755499923872,0.4433414775677694,-0.1044266402998159,-0.08886353626920158,2022-03-17
Immutable X,IMX,-0.14283376904048622,-0.3254961664084738,-0.232563213865668,-0.09874289743470901,-0.07758018626446934,-0.08893390237088734,2022-03-17
Gemini Dollar,GUSD,-0.14296271935971674,-0.40004528839235004,-0.43572814831635565,-0.10748619380571675,-0.10381973867916551,-0.08901737351410095,2022-03-17
JUST,JST,-0.14316984287123263,-0.17639792244072117,-0.02939827941498038,-0.29546706578238263,-0.08792734286092371,-0.08916865554971427,2022-03-17
NuCypher,NU,-0.1430884305195196,-0.21367248343265932,-0.2664240362741159,-0.5708809014691257,-0.10314986487099093,-0.08933753548259604,2022-03-17
Polymath,POLY,-0.1430943170038154,-0.28822160541653563,0.08911459901458575,-0.3085820103388942,-0.09885554111927351,-0.08939905127948129,2022-03-17
Ethereum Name Service,ENS,-0.13988550764669924,-0.4745944103762264,0.86791351440889,0.023663251759398582,-0.05734961608028955,-0.08955600834901407,2022-03-17
Illuvium,ILV,-0.02453232554885604,-0.10184880045684858,0.36000117828217093,0.006176659017383589,-0.10078452193989654,-0.08957906475576616,2022-03-17
REN,REN,-0.14310591037069512,-0.28822160541653563,-0.21563280266144402,-0.7719767180023033,-0.08827347331429142,-0.0897426308181187,2022-03-17
Decentralized Social,DESO,-0.1360708807656188,-1.0709873862472368,-1.0452229516684186,0.12858280821149162,-0.1045207087406744,-0.08974297917205797,2022-03-17
Keep Network,KEEP,-0.14304462254133796,-0.3254961664084738,-0.012467868210756397,-0.3916433258634676,-0.10408678354065969,-0.08976293474477949,2022-03-17
Hive,HIVE,-0.14297955020057507,-0.2509470444245975,0.6647485799582024,-0.06814136013618201,-0.09479678356599834,-0.08976603981355667,2022-03-17
Flux,FLUX,-0.1428686855336769,-0.28822160541653563,-0.3510760922952358,0.08923797454195688,-0.1007208715641432,-0.0901337745573313,2022-03-17
Nervos Network,CKB,-0.14317838967578367,-0.28822160541653563,0.0383233654019155,-0.21240575025780936,-0.10262858859209642,-0.09018872775949019,2022-03-17
Nano,XNO,-0.14265045745123522,0.5690932973980419,1.3081042057187116,1.6149431912828032,-0.005939725196716758,-0.09021999489278945,2022-03-17
HUSD,HUSD,-0.1429626440710283,-0.40004528839235004,-0.4018673259079077,-0.10311454562021288,-0.09697211453910139,-0.09030982570482776,2022-03-17
Lido DAO,LDO,-0.14254789025248762,0.23362224847059854,-0.808197194809283,0.8979928888601703,-0.1023885781040351,-0.09034703692312204,2022-03-17
DeFi Kingdoms,JEWEL,-0.14223582409459604,-0.10184880045684858,0.4954444679159627,-0.5096778268720717,-0.09985716315069541,-0.0903741904077739,2022-03-17
Ultra,UOS,-0.14292542483511173,-0.17639792244072117,0.0044625429934675885,-0.2692371766693595,-0.10324145000476352,-0.09042722298137301,2022-03-17
Spell Token,SPELL,-0.14317999299111236,-0.10184880045684858,-0.7404755499923872,-0.5796241978401334,-0.08771540595829574,-0.09043867331538653,2022-03-17
Telcoin,TEL,-0.1431796275484854,0.04724944351090773,0.4615836455075147,-0.16431762021726648,-0.10396832497176195,-0.09043914647598858,2022-03-17
Syscoin,SYS,-0.143072218355275,0.34544593144641295,0.6478181687539785,-0.29109541759687874,-0.10053410338298908,-0.09045730262333307,2022-03-17
FLEX Coin,FLEX,-0.14231875076592387,-0.36277072740041194,-0.4187977371121317,-0.07688465650718974,0.37410635496322125,-0.09058156087327329,2022-03-17
ConstitutionDAO,PEOPLE,-0.14316744028082662,-0.21367248343265932,-0.33414568109101184,-0.3435551958229251,-0.05076590937892917,-0.09063734829421334,2022-03-17
Kyber Network Crystal,KNC,-0.14252388516341905,0.009974882518969604,-0.7066147275839392,-0.29109541759687874,-0.09754247410205916,-0.0906617420129055,2022-03-17
LooksRare,LOOKS,-0.1429079665885164,0.3081713704544748,-0.8759188396261771,0.3296786247446691,-0.08555731024553834,-0.09070662603971524,2022-03-17
Tomb,TOMB,-0.14292106027346288,-0.5118689713681646,-0.14791115784454817,-0.5446510123561021,-0.10083428051239961,-0.09073567182483923,2022-03-17
Lisk,LSK,-0.14272247271844096,-0.5118689713681646,0.10604501021881138,-0.12497278654773218,-0.10152056821559263,-0.0907727767010181,2022-03-17
DigitalBits,XDB,-0.14309453872354716,-0.5118689713681646,-0.14791115784454817,0.8018166287790858,-0.1041938238266041,-0.09082662489733714,2022-03-17
DigiByte,DGB,-0.1431764009902813,-0.21367248343265932,-0.1648415690487738,-0.25612223211284796,-0.10036890745959455,-0.09082919470466279,2022-03-17
Persistence,XPRT,-0.14239294831395405,-0.40004528839235004,1.1388000936764735,0.20290082736505724,-0.10269427824469478,-0.09091534888864423,2022-03-17
PlayDapp,PLA,-0.14300343199077709,-0.28822160541653563,-0.13098074664032416,-0.2255206948143205,-0.09682394545369453,-0.09101534264542112,2022-03-17
Tenset,10SET,-0.14246278130033538,-0.3254961664084738,-0.3510760922952358,1.4051040783786184,-0.10391157391976766,-0.09114218359104624,2022-03-17
Stargaze,STARS,-0.143096131788549,-0.3254961664084738,-0.9944317180557467,-1.0167890163905193,-0.10424648073854068,-0.09117452837530034,2022-03-17
Ronin,RON,-0.14275957149245605,-0.36277072740041194,0.20762747744415516,-0.2736088248548634,-0.10391510731306404,-0.09126325063062433,2022-03-17
Trust Wallet Token,TWT,-0.14300283688279625,-0.5864180933520409,1.7990861306412085,0.3733951065997077,-0.095143872399739,-0.09129433101422797,2022-03-17
Casper Network,CSPR,-0.1431660635052416,0.15907312648671848,0.6478181687539785,0.05863643724342988,-0.10100632682560827,-0.09139720702898321,2022-03-17
Tokemak,TOKE,-0.13792145490472418,-0.139123361448783,-1.1129445964853146,-0.6189690315096682,-0.10255721426499384,-0.09139967028377124,2022-03-17
SafeMoon [OLD],SAFEMOON,-0.1431807515790887,-0.28822160541653563,-0.0632591018234283,-0.1424593792897476,-0.10476176236995073,-0.09146799389614516,2022-03-17
Radio Caca,RACA,-0.14318045983541466,-0.36277072740041194,-0.33414568109101184,0.26410390196211125,-0.09854687231928912,-0.09148569382187408,2022-03-17
Pirate Chain,ARRR,-0.14286650325285247,-0.4745944103762264,-0.3510760922952358,0.8630197033761399,-0.10433226375634128,-0.09152278896602656,2022-03-17
SXP,SXP,-0.14287305009532572,-0.17639792244072117,0.44465323430329085,0.09360962272746075,-0.07997744572680424,-0.0915842181741797,2022-03-17
MAI,MIMATIC,-0.1429625236091268,-0.28822160541653563,-0.3510760922952358,-0.06814136013618201,-0.10267521249233573,-0.09168130986698937,2022-03-17
Floki Inu,FLOKI,-0.14318074538937017,-0.36277072740041194,-0.08018951302765227,-0.5184211232430794,-0.10210936681394092,-0.0918230289241398,2022-03-17
Injective,INJ,-0.14200232004638347,-0.0645742394649067,-0.1648415690487738,-0.05502641557967044,-0.09534108308473752,-0.09186259316229614,2022-03-17
Mobox,MBOX,-0.14272029043761655,-0.5118689713681646,0.15683624383148334,0.14169775276800275,-0.08932276788226842,-0.09189966810591817,2022-03-17
MXC,MXC,-0.1431576199512858,-0.5491435323601027,-0.11405033543610019,0.6356939977299387,-0.09646942590980044,-0.09196912555197224,2022-03-17
Everscale,EVER,-0.1431387013223628,-0.36277072740041194,-0.6388930827670416,-0.15120267566075535,-0.10475666588871385,-0.09197724540243514,2022-03-17
Perpetual Protocol,PERP,-0.14231875076592387,-0.21367248343265932,-0.012467868210756397,-0.17743256477377847,-0.10141658430760012,-0.09200627301234228,2022-03-17
Zenon,ZNN,-0.14204378338204737,-0.10184880045684858,-0.8420580172177308,-0.6014824387676527,-0.10474825960243675,-0.09200865993648008,2022-03-17
WINkLink,WIN,-0.14318069366806002,-0.36277072740041194,-0.4187977371121317,-0.29109541759687874,-0.07625709757533683,-0.09204069834602226,2022-03-17
Coin98,C98,-0.14288177921862338,-0.2509470444245975,-0.012467868210756397,0.05426478905792601,-0.09285661970783123,-0.09209182759828691,2022-03-17
WazirX,WRX,-0.1430592488421074,-0.40004528839235004,-0.43572814831635565,-0.6408272724371875,-0.10245542042289142,-0.09209195245755523,2022-03-17
Serum,SRM,-0.1427661183349293,-0.17639792244072117,-0.09711992423187626,-0.17306091658827463,-0.09427407334128104,-0.09211103393649014,2022-03-17
Lido Staked SOL,STSOL,-0.12282661844223378,0.15907312648671848,0.6816789911624264,0.01929160357389472,-0.10320101606731885,-0.09212733192436319,2022-03-17
Zipmex Token,ZMT,-0.14256098393743413,-0.43731984938428825,-0.09711992423187626,-0.0899996010637013,-0.09950340625139463,-0.09213050843147463,2022-03-17
Mirror Protocol,MIR,-0.1428075816705932,-0.17639792244072117,-0.33414568109101184,-0.8419230889703646,-0.0866438899422233,-0.09222950036819422,2022-03-17
Creditcoin,CTC,-0.14292542483511173,-0.40004528839235004,0.13990583262725934,-0.01568158191013571,-0.10363093520837668,-0.09239062958374385,2022-03-17
Tribe,TRIBE,-0.14306472440292395,-0.5491435323601027,-0.7574059611966111,-0.28235212122587067,-0.1018332068271673,-0.09240875432557615,2022-03-17
VVS Finance,VVS,-0.14318074688249477,-0.36277072740041194,-0.6219626715628193,-0.6670571615502107,-0.10375478376068817,-0.09256636791234875,2022-03-17
Metahero,HERO,-0.14317099746146722,-0.5491435323601027,-0.5711714379501475,-0.6714288097357145,-0.10193901651501557,-0.09260093609639448,2022-03-17
Yield Guild Games,YGG,-0.14260244727309807,0.45726961442222736,1.2234521496975934,-0.15994597203176303,-0.09298220668384495,-0.09267213373397848,2022-03-17
